text,intent
Can you prove my cable bill ’ s billing cycle?,bill_get_cycle
Set my personal care budget to ₹ ccc,budget_update
What ’ due south my total spending this month?,expense_get_total
Which class for private equity?,investment_category_map
Show my total outlay for Whitethorn,expense_get_total
Which class for gym membership?,category_map
Mark off if my rent bill is pay,bill_check_status
Weekly expense summary,get_weekly_expenses
Show my bills imputable soon,get_upcoming_bills
What do I earn from side hustle last calendar month?,income_get_by_category_date
My income bloodline?,get_income_sources
Appearance my spending trends for solid food,expense_get_trend_by_category
Can you show my hedging fund investments?,investment_get_by_category
Show my visibility ’ mho unique slug,profile_get_slug
List my disbursement from final month,expense_get_by_date
Can you demo my din out expenses?,expense_get_by_category
Function tuition fee to a category,category_map
Which category for private equity?,investment_category_map
Tell pine tree state my spending approach pattern,expense_get_trend
What ’ s my investment funds portfolio charles frederick worth?,investment_get_total
Appearance my income trends for this class,income_get_trend
Tell me my teaching budget,budget_get
Set a novel income for my profile,profile_update_income
Display my income trends for this year,income_get_trend
Severalise me about bills Iodine paid latterly,bill_get_paid
Is my internet bank bill pay?,bill_check_status
What income categories comprise in my account statement?,income_category_get_list
What ’ s my highest investment this calendar month?,investment_get_max
Solidification up a Pension income category,income_category_add
Food expense for this month,get_food_expense
List my unpaid bills please,bill_get_unpaid
List all my investiture category,investment_category_get_list
Appearance my visibility ’ s income and preservation,profile_get_income_savings
Show me the replete inclination of income categories,income_category_get_list
What ’ s my gross this calendar month?,income_get_total
Hind end you demonstrate my average amusement spending?,expense_get_average_by_category
Create a new family for pets,category_add
Show me all my spending categories,category_get_list
What income category follow interest group?,income_category_map
Which family for transportation?,category_map
Tell maine my budgets from last calendar month,budget_get_by_date
Record ₹ 4000 for real land,investment_add
Tell me my average monthly spending,expense_get_average
Can you list budget make last workweek?,budget_get_by_date
Can you set a ₹ 600 budget for deportation?,budget_add
Tell maine my expenses for final week,get_weekly_expenses
Can you lean my top incomes?,income_get_max
Can you create a Commissions income category?,income_category_add
Tell me my largest investiture sum,investment_get_max
What ’ s the billing cycle for my electrical energy measure?,bill_get_cycle
Tell me my subscription budget balance,budget_check_remaining
What ’ s my breed investing performance?,investment_get_performance
Can you tell maine my disbursement class?,category_get_list
Show my market budget,budget_get
Tilt my unpaid rent bill,bill_get_unpaid
Can you show my monthly investments?,investment_get_by_date
Appearance my good investment performance,investment_get_performance
List my due bills,get_unpaid_bills
Set up a ₹800 car loan bill due monthly,bill_add
Update my dining out budget to ₹ four hundred,budget_update
What ’ s my speculation capital red?,investment_get_loss
Tell pine tree state about my expense case,get_expense_categories
Give notice you show my profile income?,profile_get_income
Can you enjoin me my savings sum?,profile_get_savings
Show my nutrient spending,get_food_expense
Update my business relationship name please,profile_update_name
What ' s my food outlay this month?,get_food_expense
Can you show upcoming neb?,get_upcoming_bills
Tell me if my telephone set flier is clear,bill_check_status
What are my blood line investments?,investment_get_by_category
What ’ s my bloodline investing performance?,investment_get_performance
What arrange I spend on transportation last month?,expense_get_by_category_date
Distinguish me my investment income,income_get_by_category
Tell me about my investments,get_investments
Give the sack you show my royalties income?,income_get_by_category
What ’ s my cryptocurrency investing profit?,investment_get_profit
What investment family is speculation capital?,investment_category_map
Show bills not paid yet,get_unpaid_bills
Tell me about peak due shortly,get_upcoming_bills
What ’ s my account ’ s savings libra the scales?,profile_get_savings
Display my account picture show,profile_get_image
Show banker's bill coming astir,get_upcoming_bills
Can you change my profile name?,profile_update_name
Show the cycle for my internet bill,bill_get_cycle
Prat you record my monthly investments?,investment_get_by_date
Distinguish me my earnings final month,income_get_by_date
Change my news report photo please,profile_update_image
Add a ₹ 200 phone bill imputable in ten day,bill_add
Tell pine tree state my bond investment vogue,investment_get_trend_by_category
Tail I upload a new visibility moving picture?,profile_update_image
What are my expense classification?,category_get_list
Tell me about my expenses last week,get_weekly_expenses
Set up a category for natural endowment,category_add
Is REITs a valid investment category?,investment_category_check
Is Conveyance a valid category?,category_check
Set a new savings sum of money for my visibility,profile_update_savings
World health organization am Single?,get_name
Can you present my dividend income?,income_get_by_category
Show my disbursal veer for this yr,expense_get_trend
Can you show my investment type classifications?,investment_category_get_list
What ’ s my devote bill amount?,bill_get_paid
List the sources of my revenue,get_income_sources
Show my profile image please,profile_get_image
Can you lean my top expenses?,expense_get_max
Name my investment germ classifications,investment_category_get_list
What ’ s my near lucrative income category?,income_get_max
